Date,Macro_Sentiment,Macro_News_Volume,Macro_Sentiment_3d
2022-11-07,-0.10142857142857142,14,-0.00861322751322749
2022-11-08,0.1875125,8,0.07437242063492065
2022-11-09,0.12626428571428572,14,0.07078273809523812
2022-11-10,0.0259625,16,0.1132464285714286
2022-11-11,0.2678833333333333,6,0.14003670634920637
2022-11-14,0.10922500000000002,8,0.13435694444444446
2022-11-15,0.05598000000000001,10,0.1443627777777778
2022-11-16,0.036614285714285724,7,0.06727309523809527
2022-11-17,-0.10953333333333333,6,-0.005646349206349183
2022-11-18,0.10889999999999997,4,0.011993650793650806
2022-11-21,0.03935833333333333,12,0.01290833333333334
2022-11-22,0.11355454545454546,11,0.08727095959595961
2022-11-23,0.017830000000000006,10,0.056914292929292946
2022-11-25,0.0369,5,0.056094848484848504
2022-11-28,0.011363636363636364,11,0.022031212121212135
2022-11-29,-0.0077500000000000025,14,0.013504545454545469
2022-11-30,0.02392857142857143,14,0.009180735930735944
2022-12-01,0.04409333333333333,15,0.020090634920634936
2022-12-02,0.019466666666666674,6,0.02916285714285716
2022-12-05,-0.14684444444444444,9,-0.027761481481481467
2022-12-06,0.007500000000000019,9,-0.039959259259259236
2022-12-07,-0.2729857142857143,7,-0.13744338624338623
2022-12-08,0.031214285714285733,7,-0.07809047619047617
2022-12-09,0.05666,10,-0.061703809523809494
2022-12-12,-0.028115384615384615,13,0.01991963369963373
2022-12-13,0.06884736842105263,19,0.03246399460188936
2022-12-14,0.2893111111111111,9,0.1100143649722597
2022-12-15,0.010390909090909083,11,0.12284979620769093
2022-12-16,-0.3012222222222222,9,-0.0005067340067340109
2022-12-19,-0.002828571428571434,14,-0.09788662818662819
2022-12-20,0.1297636363636364,11,-0.05809571909571907
2022-12-21,-0.060581818181818174,11,0.022117748917748942
2022-12-22,0.18775999999999998,10,0.08564727272727275
2022-12-23,-0.1999111111111111,9,-0.024244309764309746
2022-12-27,-0.13943333333333333,15,-0.05052814814814813
2022-12-28,0.10479411764705882,17,-0.07818344226579517
2022-12-29,0.03859166666666667,12,0.0013174836601307384
2022-12-30,-0.23545263157894739,19,-0.030688949088407285
2023-01-03,0.034426315789473694,19,-0.054144883040935655
2023-01-04,-0.044475,16,-0.08183377192982455
2023-01-05,-0.021127272727272724,11,-0.010391985645932992
2023-01-06,0.11917368421052632,19,0.017857137161084547
2023-01-09,0.041395,20,0.04648047049441789
2023-01-10,0.11652777777777779,18,0.09236548732943473
2023-01-11,0.2453090909090909,11,0.13441062289562292
2023-01-12,0.019437500000000003,8,0.12709145622895623
2023-01-13,0.08737857142857143,14,0.11737505411255411
2023-01-17,-0.05055333333333333,15,0.018754246031746056
2023-01-18,-0.22373333333333334,6,-0.06230269841269839
2023-01-19,-0.16221818181818182,11,-0.14550161616161614
2023-01-20,0.1634923076923077,13,-0.07415306915306914
2023-01-23,-0.040195238095238096,21,-0.012973704073704058
2023-01-24,-0.033859999999999994,25,0.02981235653235655
2023-01-25,-0.06042,15,-0.044825079365079346
2023-01-26,0.2119,16,0.03920666666666669
2023-01-27,-0.053093749999999995,16,0.03279541666666669
2023-01-30,0.12470769230769231,13,0.09450464743589747
2023-01-31,0.14359999999999998,16,0.07173798076923078
2023-02-01,0.1781095238095238,21,0.14880573870573874
2023-02-02,0.08320000000000001,17,0.13496984126984127
2023-02-03,0.23243,10,0.1645798412698413
2023-02-06,0.01703684210526316,19,0.11088894736842109
2023-02-07,0.17023333333333335,15,0.13990005847953216
2023-02-08,-0.027128571428571426,14,0.05338053467000838
2023-02-09,0.062107692307692315,13,0.06840415140415143
2023-02-10,-0.039028571428571426,7,-0.0013498168498168271
2023-02-13,0.08426842105263158,19,0.035782513977250845
2023-02-14,0.10092727272727271,11,0.04872237411711097
2023-02-15,0.12258,15,0.1025918979266348
2023-02-16,0.05792727272727272,22,0.09381151515151516
2023-02-17,0.09338823529411766,17,0.09129850267379681
2023-02-21,-0.140992,25,0.0034411693404634847
2023-02-22,-0.014299999999999998,20,-0.02063458823529409
2023-02-23,0.05563846153846154,13,-0.03321784615384613
2023-02-24,-0.05869,20,-0.005783846153846128
2023-02-27,-0.10844999999999999,12,-0.03716717948717946
2023-02-28,-0.10343571428571428,14,-0.09019190476190474
2023-03-01,-0.029666666666666668,21,-0.08051746031746028
2023-03-02,0.16676470588235293,17,0.011220774976657355
2023-03-03,0.08337222222222222,18,0.07349008714596954
2023-03-06,0.1432,29,0.13111230936819177
2023-03-07,0.044575000000000004,24,0.09038240740740744
2023-03-08,0.0391,15,0.07562500000000003
2023-03-09,-0.008611538461538452,26,0.025021153846153877
2023-03-10,-0.27957647058823526,17,-0.08302933634992454
2023-03-13,-0.1402142857142857,21,-0.1428007649213531
2023-03-14,-0.02849411764705882,17,-0.14942829131652657
2023-03-15,-0.07874999999999999,24,-0.08248613445378149
2023-03-16,-0.020057142857142853,14,-0.04243375350140053
2023-03-17,-0.01079130434782608,23,-0.03653281573498962
2023-03-20,-0.13617894736842107,19,-0.05567579819112998
2023-03-21,-0.07427999999999998,15,-0.0737500839054157
2023-03-22,0.054008695652173914,23,-0.052150083905415694
2023-03-23,0.05594999999999999,16,0.01189289855072466
2023-03-24,0.01424615384615384,13,0.0414016164994426
2023-03-27,0.02619230769230769,13,0.03212948717948719
2023-03-28,0.02911818181818182,11,0.023185547785547805
2023-03-29,0.008876470588235296,17,0.02139565336624162
2023-03-30,0.09507777777777777,18,0.04435747672806498
2023-03-31,0.1289846153846154,26,0.07764628791687617
2023-04-03,0.12643103448275864,29,0.11683114254838395
2023-04-04,-0.12316521739130434,23,0.044083477492023244
2023-04-05,-0.009179999999999997,25,-0.0019713943028485587
2023-04-06,-0.06539473684210526,19,-0.06591331807780319
2023-04-10,0.06122999999999999,20,-0.004448245614035076
2023-04-11,0.13127333333333333,15,0.0423695321637427
2023-04-12,0.02629090909090909,11,0.07293141414141414
2023-04-13,-0.15337058823529415,17,0.0013978847296494308
2023-04-14,-0.11711,20,-0.081396559714795
2023-04-17,0.06766818181818181,22,-0.06760413547237076
2023-04-18,0.07463913043478261,23,0.00839910408432149
2023-04-19,0.12201111111111113,27,0.08810614112135855
2023-04-20,-0.04417,10,0.050826747181964595
2023-05-01,-0.012966666666666663,21,0.021624814814814836
2023-05-02,0.10045625,16,0.014439861111111127
2023-05-03,-0.1473375,16,-0.019949305555555543
2023-05-04,-0.18556923076923076,13,-0.07748349358974357
2023-05-05,-0.04668888888888889,18,-0.1265318732193732
2023-05-08,0.06550526315789475,19,-0.05558428550007496
2023-05-09,-0.07067777777777778,18,-0.01728713450292396
2023-05-10,0.1355375,16,0.04345499512670568
2023-05-11,-0.04676,20,0.006033240740740753
2023-05-12,0.016291666666666666,24,0.035023055555555564
2023-05-15,0.023771428571428565,21,-0.0022323015873015792
2023-05-16,0.13374285714285714,14,0.057935317460317465
2023-05-17,0.11002631578947368,19,0.08918020050125314
2023-05-18,0.21512272727272724,22,0.15296396673501936
2023-05-19,0.036399999999999995,22,0.12051634768740031
2023-05-22,-0.02332903225806452,31,0.07606456500488759
2023-05-23,-0.14758235294117644,17,-0.04483712839974697
2023-05-24,-0.028044444444444445,9,-0.06631860988122845
2023-05-25,-0.05958125,16,-0.07840268246187361
2023-05-26,0.03736470588235294,17,-0.016753662854030484
2023-05-30,0.06765769230769231,26,0.015147049396681767
2023-05-31,-0.10987692307692308,26,-0.0016181749622925928
2023-06-01,0.032578947368421055,19,-0.0032134278002698877
2023-06-02,0.13958148148148147,27,0.020761168590993168
2023-06-05,-0.039968421052631584,19,0.044064002599090324
2023-06-06,-0.06228181818181819,11,0.012443747415677253
2023-06-07,0.012376923076923075,13,-0.02995777205250888
2023-06-08,0.005262500000000003,16,-0.01488079836829835
2023-06-09,0.18926470588235292,17,0.06896804298642535
2023-06-12,0.08832727272727273,22,0.09428482620320856
2023-06-13,0.007895833333333338,24,0.09516260398098635
2023-06-14,0.054672,25,0.05029836868686871
2023-06-15,0.1489826086956522,23,0.07051681400966185
2023-06-16,0.08624705882352941,34,0.09663388917306054
2023-06-20,-0.014923529411764705,17,0.07343537936913898
2023-06-21,0.036463999999999996,25,0.03592917647058825
2023-06-22,-0.14154615384615382,13,-0.04000189441930616
2023-06-23,0.016382608695652178,23,-0.029566515050167195
2023-06-26,0.011127272727272722,22,-0.03801209080774296
2023-06-27,-0.04297647058823529,17,-0.0051555297217701175
2023-06-28,0.11079130434782607,23,0.02631403549562118
2023-06-29,-0.07186428571428571,14,-0.001349817318231634
2023-06-30,0.16087,20,0.06659900621118013
2023-07-03,0.05694545454545455,11,0.04865038961038962
2023-07-05,0.0005192307692307761,26,0.07277822843822847
2023-07-06,-0.011595833333333328,24,0.015289617327117346
2023-07-07,0.06881739130434783,23,0.019246929580081774
2023-07-10,0.06982352941176471,17,0.042348362460926416
2023-07-11,0.07007333333333333,15,0.06957141801648198
2023-07-12,-0.011575000000000002,16,0.04277395424836603
2023-07-13,0.11044999999999999,18,0.05631611111111112
2023-07-14,0.117025,12,0.07196666666666668
2023-07-17,0.0455,35,0.09099166666666668
2023-07-18,0.09879545454545453,22,0.0871068181818182
2023-07-19,-0.022683333333333337,18,0.040537373737373754
2023-07-20,0.03791851851851852,27,0.03801021324354659
2023-07-21,0.013654999999999995,20,0.009630061728395074
2023-07-24,-0.003222222222222221,27,0.016117098765432113
2023-07-25,0.027029411764705885,17,0.012487396514161234
2023-07-26,0.08391904761904762,21,0.03590874572051044
2023-07-27,0.05809444444444445,18,0.05634763460939932
2023-07-28,0.18944545454545453,22,0.11048631553631554
2023-07-31,0.2038263157894737,19,0.15045540492645756
2023-08-01,0.0774,26,0.15689059011164275
2023-08-02,-0.02695000000000001,22,0.08475877192982456
2023-08-03,-0.1351375,16,-0.028229166666666656
2023-08-04,-0.074995,20,-0.07902749999999999
2023-08-07,0.08371600000000001,25,-0.04213883333333332
2023-08-08,-0.009352000000000001,25,-0.00021033333333332223
2023-08-09,-0.00684137931034483,29,0.022507540229885072
2023-08-10,0.200775,16,0.061527206896551744
2023-08-11,0.08929166666666667,12,0.09440842911877395
2023-08-14,-0.011805555555555548,18,0.09275370370370373
2023-08-15,0.0714421052631579,19,0.04964273879142302
2023-08-16,0.059257142857142855,14,0.03963123085491508
2023-08-17,0.030678571428571437,14,0.053792606516290746
2023-08-18,-0.21148125,16,-0.040515178571428556
2023-08-21,0.09200357142857143,28,-0.02959970238095236
2023-08-22,-0.022929629629629626,27,-0.04746910273368605
2023-08-23,0.12103684210526316,19,0.06337026130140168
2023-08-24,-0.0070884615384615435,26,0.030339583645724016
2023-08-25,-0.028359090909090903,22,0.028529763219236923
2023-08-28,0.01578571428571428,21,-0.006553946053946037
2023-08-29,0.30351999999999996,10,0.0969822077922078
2023-08-30,0.10489583333333334,24,0.1414005158730159
2023-08-31,0.09881176470588235,17,0.1690758660130719
2023-09-01,0.15008,25,0.11792919934640524
2023-09-05,0.044277777777777784,27,0.09772318082788672
2023-09-06,-0.018726086956521736,23,0.0585438969404187
2023-09-07,-0.14999,20,-0.04147943639291463
2023-09-08,-0.16487619047619045,21,-0.11119742581090404
2023-09-11,0.034706249999999994,16,-0.09338664682539681
2023-09-12,0.016330303030303035,33,-0.037946545815295794
2023-09-13,0.10861363636363636,22,0.05321672979797981
2023-09-14,-0.035105555555555557,18,0.02994612794612796
2023-09-15,-0.07484166666666665,24,-0.0004445286195285993
2023-09-18,-0.005907142857142853,14,-0.03861812169312167
2023-09-19,0.01194,15,-0.022936269841269816
2023-09-20,0.02490952380952381,21,0.010314126984127004
2023-09-21,-0.10838461538461538,13,-0.02384503052503051
2023-09-22,-0.1155764705882353,17,-0.06635052072110893
2023-09-25,-0.04084,15,-0.08826702865761687
2023-09-26,0.04214,5,-0.03809215686274508
2023-09-27,-0.029021428571428587,14,-0.00924047619047618
2023-09-28,0.10898461538461537,13,0.04070106227106228
2023-09-29,-0.16972903225806452,31,-0.029921948481625892
2023-10-02,0.13787083333333333,24,0.025708805486628083
2023-10-03,-0.031044827586206893,29,-0.020967675503646005
2023-10-04,-0.041755555555555546,18,0.021690150063856984
2023-10-05,-0.12091666666666667,12,-0.06457234993614301
2023-10-06,0.07862857142857142,21,-0.028014550264550245
2023-10-09,-0.2600190476190476,21,-0.10076904761904759
2023-10-10,0.076875,20,-0.03483849206349204
2023-10-11,-0.0012500000000000022,24,-0.06146468253968251
2023-10-12,0.12764666666666666,15,0.06775722222222225
2023-10-13,0.09603181818181819,22,0.07414282828282831
2023-10-16,0.05713030303030303,33,0.09360292929292931
2023-10-17,0.09048571428571428,21,0.0812159451659452
2023-10-18,0.05472173913043478,23,0.06744591881548406
2023-10-19,0.10729999999999999,23,0.08416915113871637
2023-10-20,-0.09911071428571427,28,0.02097034161490686
2023-10-23,-0.002188888888888885,18,0.0020001322751323053
2023-10-24,0.009374999999999991,16,-0.03064153439153436
2023-10-25,-0.04539285714285714,14,-0.01273558201058198
2023-10-26,-0.10390526315789474,19,-0.0466410401002506
2023-10-27,-0.058461904761904764,21,-0.06925334168755218
2023-10-30,0.1658058823529412,34,0.0011462381443806031
2023-10-31,0.001276190476190481,21,0.036206722689075675
2023-11-01,0.09417142857142857,21,0.08708450046685345
2023-11-02,0.15730588235294118,17,0.08425116713352011
2023-11-03,0.29041538461538463,13,0.1806308985132515
2023-11-06,0.05727600000000001,25,0.16833242232277532
2023-11-07,0.16824583333333332,24,0.17197907264957268
2023-11-08,0.35470416666666665,24,0.1934086666666667
2023-11-09,0.27816315789473683,19,0.26703771929824566
2023-11-10,0.31015333333333334,15,0.3143402192982456
2023-11-13,0.02014347826086956,23,0.20281998982964664
2023-11-14,0.23144285714285717,21,0.18724655624568673
2023-11-15,0.29765,18,0.18307877846790896
2023-11-16,0.10729999999999999,20,0.21213095238095245
2023-11-17,0.059576190476190484,21,0.15484206349206353
2023-11-20,0.13528846153846155,26,0.10072155067155074
2023-11-21,0.15596666666666667,27,0.11694377289377296
2023-11-22,0.19063684210526316,38,0.16063065677013053
2023-11-24,0.051625000000000004,16,0.13274283625731
2023-11-27,0.10210909090909091,22,0.11479031100478475
2023-11-28,0.05692857142857143,14,0.0702208874458875
2023-11-29,-0.017500000000000005,15,0.04717922077922084
2023-11-30,0.0907,15,0.04337619047619053
2023-12-01,0.14043999999999998,20,0.07121333333333338
2023-12-04,0.18501333333333334,30,0.13871777777777783
2023-12-05,-0.059333333333333335,27,0.08870666666666671
2023-12-06,0.08752777777777777,18,0.07106925925925932
2023-12-07,0.100672,25,0.04295548148148154
2023-12-08,0.14786000000000002,20,0.11201992592592598
2023-12-11,0.07815384615384616,39,0.10889528205128211
2023-12-12,0.027941176470588237,17,0.08465167420814486
2023-12-13,0.060439130434782606,23,0.05551138435307238
2023-12-14,0.06434999999999999,18,0.05091010230179033
2023-12-15,0.21231499999999998,20,0.1123680434782609
2023-12-18,0.12119523809523808,21,0.13262007936507939
2023-12-19,0.10906874999999999,16,0.1475263293650794
2023-12-20,-0.182325,16,0.01597966269841274
2023-12-21,-0.0435875,24,-0.03894791666666662
2023-12-22,0.24471874999999998,16,0.006268750000000045
2023-12-26,0.11381904761904763,21,0.10498343253968258
2023-12-27,0.06913,20,0.14255593253968257
2023-12-28,0.09536363636363637,22,0.09277089466089472
2023-12-29,0.176752,25,0.11374854545454549
2024-01-02,0.054504166666666666,24,0.10887326767676771
2024-01-03,0.02010555555555555,18,0.08378724074074079
2024-01-04,0.03265555555555555,18,0.03575509259259264
2024-01-05,0.058505555555555554,18,0.03708888888888893
2024-01-08,0.17500714285714286,28,0.08872275132275137
2024-01-09,0.01683684210526315,19,0.08344984683932057
2024-01-10,-0.05970416666666667,24,0.04404660609857983
2024-01-11,0.17101,20,0.042714225146198874
2024-01-12,0.04225882352941177,17,0.05118821895424841
2024-01-16,0.119325,12,0.1108646078431373
2024-01-17,-0.16902,5,-0.0024787254901960285
2024-01-18,0.0410375,8,-0.0028858333333332867
2024-01-19,0.07568571428571429,49,-0.017432261904761857
2024-01-22,0.09573437500000001,32,0.07081919642857148
2024-01-23,-0.04620909090909091,11,0.04173699945887451
2024-01-24,0.13731333333333332,15,0.06227953914141419
2024-01-25,0.04657857142857142,14,0.04589427128427132
2024-01-26,0.07191764705882353,17,0.08526985060690946
2024-01-29,-0.019300000000000005,9,0.03306540616246503
2024-01-30,0.26475,12,0.10578921568627454
2024-01-31,0.03135555555555555,18,0.09226851851851854
2024-02-01,0.02784545454545455,11,0.10798367003367006
2024-02-02,0.36162307692307694,13,0.14027469567469572
2024-02-05,0.19219999999999998,5,0.1938895104895105
2024-02-06,0.15965000000000001,8,0.23782435897435902
2024-02-07,0.10625555555555555,9,0.1527018518518519
2024-02-08,0.02724814814814815,27,0.09771790123456793
2024-02-09,0.07256764705882353,34,0.06869045025417578
2024-02-12,0.15989583333333335,24,0.08657054284676839
2024-02-13,-0.08271333333333333,15,0.049916715686274545
2024-02-14,-0.12930625,16,-0.017374583333333294
2024-02-15,0.08522142857142857,28,-0.04226605158730155
2024-02-16,-0.019258620689655174,29,-0.021114480706075498
2024-02-20,0.133428,25,0.06646360262725783
2024-02-21,0.010654545454545451,11,0.041607974921630125
2024-02-22,0.10008461538461538,26,0.08138905361305364
2024-02-23,0.1769608695652174,23,0.09590001013479277
2024-02-26,0.024023529411764704,17,0.10035633812053252
2024-02-27,0.01696190476190476,21,0.07264876791296232
2024-02-28,0.10310000000000001,19,0.048028478057889866
2024-02-29,0.15041363636363636,22,0.09015851370851374
2024-03-01,0.2952161290322581,31,0.18290992179863153
2024-03-04,0.1379967741935484,31,0.19454217986314762
